Course,Year Level,Category,Comment,Sentiment,Date
BSIT,2,Facilities,Helpful yung Wi-Fi sa campus; mas madali gumawa ng schoolwork online.,Positive,2026-08-18
BSEMC,4,Facilities,"Usable naman ang Wi-Fi, although may occasional connection issues. Overall okay.",Neutral,2026-08-18
BSEMC,2,Staff,"Maayos naman kausap ang staff, although minsan busy sila kaya delayed ang response. So far, okay.",Neutral,2026-08-18
BSIT,3,Facilities,Kulang ang chairs and tables kapag maraming students!,Negative,2026-08-18
BSIT,3,Facilities,"Maayos naman ang study area, pero limited ang available seats kapag busy. Overall okay.",Neutral,2026-08-18
BSEMC,3,Facilities,"Generally clean ang area, although may times na kailangan ng additional cleaning.",Neutral,2026-08-18
BSCS,4,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSEMC,4,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIS,3,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSIT,2,Staff,"Maayos naman ang proseso kapag nakausap na ang staff, pero may waiting time.",Neutral,2026-08-18
BSIS,1,Facilities,"Usable naman ang Wi-Fi, although may occasional connection issues.",Neutral,2026-08-18
BSIT,2,Payments,"Clear naman ang amount na kailangan bayaran, although may times na kailangan magtanong.",Neutral,2026-08-18
BSIT,2,Payments,"Generally okay ang cashier service, pero depende sa dami ng tao ang waiting time.",Neutral,2026-08-18
BSIT,2,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSEMC,4,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami.,Negative,2026-08-18
BSIT,1,Staff,Mabilis mag-assist ang staff kapag may kailangan kaming documents.,Positive,2026-08-18
BSEMC,3,Staff,Hindi consistent ang assistance; may staff na helpful pero may times na parang minamadali kami.,Negative,2026-08-18
BSEMC,4,Staff,Sana mas organized ang queue kasi ang tagal naming naghihintay!,Negative,2026-08-18
BSCS,1,Faculty/Professors,"Maayos at malinaw mag-explain si Ma'am Reyes, and patient siya kapag may hindi kami gets. Thank you!",Positive,2026-08-18
BSCS,1,Facilities,"Good ang ventilation sa room, kaya hindi masyadong uncomfortable during class.",Positive,2026-08-18
BSCS,2,Staff,"Nakuha ko naman yung kailangan kong assistance, pero hindi agad-agad.",Neutral,2026-08-18
BSIT,3,Faculty/Professors,"Hindi laging clear ang instructions ni Prof. Santos, kaya nakakalito kapag gumagawa na kami ng activity.",Negative,2026-08-18
BSIT,2,Facilities,"Sapat naman ang facilities for classes, though some equipment could be improved.",Neutral,2026-08-18
BSIS,2,Facilities,Mahina ang Wi-Fi at madalas mawalan ng connection during online activities. Sana maayos agad!,Negative,2026-08-18
BSIT,3,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSIT,4,Payments,Limited ang payment options kaya medyo hassle para sa students.,Negative,2026-08-18
BSEMC,1,Staff,Mahaba ang waiting time and kulang minsan ang information na binibigay.,Negative,2026-08-18
BSEMC,4,Payments,Sana mas organized ang cashier queue dahil ang tagal naming naghihintay.,Negative,2026-08-18
BSIT,4,Staff,"Okay naman ang communication, although minsan kailangan kong ulitin yung concern.",Neutral,2026-08-18
BSIS,4,Facilities,"Maraming computers sa lab ang mabagal or hindi gumagana, kaya nahihirapan kami.",Negative,2026-08-18
BSIS,1,Staff,Sobrang helpful ng staff sa pag-process ng requests—thank you po!,Positive,2026-08-18
BSEMC,3,Faculty/Professors,Medyo mahirap sundan ang lectures ni Sir Adrian; kailangan pa naming maghanap ng ibang explanation.,Negative,2026-08-18
BSIT,2,Facilities,Malinis ang restrooms and regularly maintained yung area.,Positive,2026-08-18
