Course,Year Level,Category,Comment,Sentiment,Date
BSCS,3,Facilities,"Sa totoo lang, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Yun lang po.",Positive,2026-08-20
BSIS,4,Payments,"Overall, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako.",Negative,2026-08-01
BSCS,3,Payments,"For me, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Kasabay nito, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana ma-continue.",Positive,2026-08-10
BSBA,3,Staff,"Sa totoo lang, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff. At saka, Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat. Sana po maayos pa.",Negative,2026-08-02
BEED,4,Faculty,"Overall, Passable ang klase, may mga part lang na medyo mahirap sundan. Dagdag pa rito, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable. Yun lang po.",Neutral,2026-08-01
BSIS,4,Staff,"Overall, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Yun lang po.",Positive,2026-08-19
BSA,1,Facilities,"Base sa experience ko, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Sana mapansin ito.",Negative,2026-08-18
BSBA,4,Faculty,"Grabe ang dami ng requirements na binigay overnight lang, sobrang stressful. Kasabay nito, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami.",Negative,2026-08-19
BEED,1,Facilities,Gumagana naman ang mga equipment kahit medyo luma na. That's it naman.,Neutral,2026-08-04
BSN,4,Staff,"Sa totoo lang, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. At saka, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff. Yun lang po.",Negative,2026-08-09
BSCS,1,Staff,Solved agad nila yung concern ko kahit medyo complicated pa yun. Sana po maayos pa.,Positive,2026-08-17
BEED,2,Faculty,"Honestly, Proud ako maging student niya, malaki ang natutunan ko this semester. That's it naman.",Positive,2026-08-11
BSCS,4,Staff,"Honestly, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Plus, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Sana po maayos pa.",Positive,2026-08-05
BEED,3,Facilities,"Base sa experience ko, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana po maayos pa.",Neutral,2026-08-17
BSIS,2,Faculty,"For me, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. Dagdag pa rito, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Sana ma-continue.",Negative,2026-08-17
BSA,4,Payments,"Base sa experience ko, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Sana mapansin ito.",Negative,2026-08-21
BSCS,3,Staff,"Sa totoo lang, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Kasabay nito, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. That's it naman.",Positive,2026-08-17
BSBA,3,Facilities,"Sa totoo lang, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. At saka, Matagal nang sira ang aircon pero wala pa ring inaayos.",Negative,2026-08-13
BSIT,3,Payments,"Honestly, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. At saka, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Yun lang po.",Negative,2026-08-17
BSIT,1,Facilities,"Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Dagdag pa rito, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral.",Positive,2026-08-07
BSIS,1,Payments,"Base sa experience ko, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Yun lang po.",Neutral,2026-08-14
BSIT,4,Faculty,"Honestly, Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Sana po maayos pa.",Positive,2026-08-18
BEED,2,Faculty,"Base sa experience ko, Fine naman siya bilang teacher, gets ko naman ang mga tinuturo. Kasabay nito, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Sana ma-continue.",Neutral,2026-08-16
BSN,2,Faculty,"Overall, Effective yung teaching style, gusto ko pumasok kahit umaga pa. At saka, Ang bilis niya sumagot sa messages namin, super approachable talaga.",Positive,2026-08-09
BSIS,3,Staff,"Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. Dagdag pa rito, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Sana ma-continue.",Positive,2026-08-14
BSN,4,Faculty,"For me, Straightforward ang lectures, wala namang major issue. At saka, Nasusundan ko naman ang lesson kahit medyo mabilis minsan. Sana po maayos pa.",Neutral,2026-08-07
BSA,3,Staff,"Sa totoo lang, Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. Kasabay nito, Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions.",Negative,2026-08-11
BEED,2,Payments,"Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Kasabay nito, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction.",Positive,2026-08-09
BSCS,2,Facilities,"Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Plus, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init.",Positive,2026-08-07
BSIT,4,Faculty,"For me, Okay lang naman ang klase, standard lang, walang masyadong kakaiba. Also, Walang malaking reklamo, pero pwede pa ring paganahin nang konti ang klase. Sana mapansin ito.",Neutral,2026-08-20
BSBA,4,Faculty,"Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic. That's it naman.",Negative,2026-08-18
BEED,4,Payments,"For me, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Yun lang po.",Neutral,2026-08-09
BSN,1,Faculty,"Sobrang helpful ng consultation hours, laging may time para sa amin. At saka, Salamat po sa pagiging maunawain, alam niya kung kailan kailangan ng extension. Yun lang po.",Positive,2026-08-07
BSIT,4,Facilities,"Honestly, Functional pa rin ang mga computer sa lab kahit mabagal konti. Dagdag pa rito, Manageable naman ang traffic sa hallway kahit peak hours.",Neutral,2026-08-08
BSIS,4,Faculty,"For me, Sufficient ang materials na ibinigay, though di gaanong interactive. Dagdag pa rito, Okay lang naman ang klase, standard lang, walang masyadong kakaiba. Yun lang po.",Neutral,2026-08-11
BSN,2,Staff,"Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff.",Negative,2026-08-06
BSN,4,Staff,"Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Also, Sapat naman ang tulong, though pwede pang paganahan ang follow-through. Sana ma-continue.",Neutral,2026-08-04
BSBA,4,Facilities,"Palaging discconnect ang wifi, nakakaabala sa mga submission namin. At saka, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. That's it naman.",Negative,2026-08-02
BSA,3,Faculty,"Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Dagdag pa rito, Manageable ang workload, though pwede pang dagdagan ng examples. Yun lang po.",Neutral,2026-08-16
BSN,1,Payments,"Maayos ang tracking ng balance ko, laging updated ang statement of account. Also, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis.",Positive,2026-08-08
BEED,3,Payments,"Base sa experience ko, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Plus, Okay lang ang proseso, walang malaking hassle sa pagbabayad.",Neutral,2026-08-05
BEED,4,Payments,"Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Plus, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana mapansin ito.",Neutral,2026-08-05
BSCS,4,Facilities,"Overall, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. At saka, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Sana po maayos pa.",Positive,2026-08-02
BSCS,3,Faculty,"Overall, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable. Sana ma-continue.",Neutral,2026-08-16
BSIS,4,Payments,"Sa totoo lang, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Sana ma-continue.",Neutral,2026-08-01
BEED,2,Faculty,"Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Also, Nasusundan ko naman ang lesson kahit medyo mabilis minsan.",Neutral,2026-08-21
BEED,3,Staff,"Base sa experience ko, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Yun lang po.",Neutral,2026-08-03
BSIT,3,Faculty,"For me, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate. Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. That's it naman.",Positive,2026-08-03
BSCS,4,Facilities,"Base sa experience ko, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Sira ang projector kaya hirap kaming makita ang mga slides. That's it naman.",Negative,2026-08-05
BSA,2,Faculty,"Ang bilis niya sumagot sa messages namin, super approachable talaga. At saka, Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. Sana ma-continue.",Positive,2026-08-03
BSIT,2,Staff,"For me, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Also, Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat.",Negative,2026-08-21
BSBA,4,Payments,"Honestly, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Dagdag pa rito, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Yun lang po.",Neutral,2026-08-18
BSIT,4,Facilities,"Overall, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. That's it naman.",Neutral,2026-08-13
BSIS,4,Faculty,"Honestly, Feeling ko sobrang favoritism, iba yung treatment sa ibang section.",Negative,2026-08-03
BEED,4,Facilities,"Sira ang projector kaya hirap kaming makita ang mga slides. Dagdag pa rito, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Yun lang po.",Negative,2026-08-06
BSIT,3,Staff,"Sa totoo lang, Standard lang ang service, walang masyadong extraordinary pero gumagana naman.",Neutral,2026-08-01
BSCS,4,Facilities,"Overall, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. At saka, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin.",Positive,2026-08-20
BSN,2,Staff,"Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Also, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Sana ma-continue.",Neutral,2026-08-18
BSIS,1,Facilities,"For me, Sobrang init sa loob ng room kasi sira ang aircon for weeks na.",Negative,2026-08-15
BSN,4,Faculty,"Kudos talaga, hindi boring ang lecture kahit tatlong oras. Yun lang po.",Positive,2026-08-09
BSIT,1,Payments,"Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Plus, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Yun lang po.",Positive,2026-08-18
BSCS,3,Facilities,"Honestly, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Dagdag pa rito, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. That's it naman.",Positive,2026-08-04
BSN,4,Faculty,Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami.,Negative,2026-08-06
BSBA,1,Facilities,"Base sa experience ko, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin.",Positive,2026-08-04
BSN,4,Staff,"Maayos ang communication, may updates palagi kung ano na ang status ng request ko. At saka, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko.",Positive,2026-08-10
BSCS,4,Facilities,"Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. At saka, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Sana ma-continue.",Positive,2026-08-17
BSA,2,Staff,"Sa totoo lang, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. At saka, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. That's it naman.",Positive,2026-08-04
BSIS,1,Facilities,"Base sa experience ko, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Also, Manageable naman ang traffic sa hallway kahit peak hours. Yun lang po.",Neutral,2026-08-06
BSIT,4,Faculty,"Sa totoo lang, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Plus, Nasusundan ko naman ang lesson kahit medyo mabilis minsan.",Neutral,2026-08-14
BSBA,1,Payments,"Overall, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Also, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. That's it naman.",Neutral,2026-08-06
BSN,4,Staff,"Honestly, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. That's it naman.",Neutral,2026-08-04
BEED,1,Payments,"Base sa experience ko, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Kasabay nito, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Sana po maayos pa.",Negative,2026-08-05
BSIT,3,Staff,"Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Sana po maayos pa.",Neutral,2026-08-19
BSBA,3,Facilities,"Base sa experience ko, Sobrang init sa loob ng room kasi sira ang aircon for weeks na.",Negative,2026-08-06
BSN,3,Faculty,"Straightforward ang lectures, wala namang major issue. Dagdag pa rito, Average lang, may improvement pero pwede pa i-improve ang engagement. Sana po maayos pa.",Neutral,2026-08-08
BSN,4,Faculty,"Overall, Sufficient ang materials na ibinigay, though di gaanong interactive. Sana ma-continue.",Neutral,2026-08-03
BSIS,3,Staff,"For me, Medyo mabagal ang proseso pero natapos naman sa huli. That's it naman.",Neutral,2026-08-15
BSN,1,Facilities,"Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Kasabay nito, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Sana mapansin ito.",Negative,2026-08-13
BSBA,4,Facilities,"Sa totoo lang, Sira ang projector kaya hirap kaming makita ang mga slides. Also, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. That's it naman.",Negative,2026-08-16
BSIT,2,Faculty,"Honestly, Walang malaking reklamo, pero pwede pa ring paganahin nang konti ang klase. Dagdag pa rito, Medyo puro lecture pero at least clear naman ang mga concepts. That's it naman.",Neutral,2026-08-11
BSIT,4,Payments,"Base sa experience ko, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Sana mapansin ito.",Neutral,2026-08-02
BSBA,4,Faculty,"Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang. Dagdag pa rito, Nahihirapan akong sumunod sa lecture kasi sobrang bilis at walang recap. Sana po maayos pa.",Negative,2026-08-08
BSIT,1,Facilities,"Base sa experience ko, Sira ang projector kaya hirap kaming makita ang mga slides. Dagdag pa rito, Matagal nang sira ang aircon pero wala pa ring inaayos.",Negative,2026-08-05
BSBA,3,Facilities,"Honestly, Gumagana naman ang mga equipment kahit medyo luma na. Yun lang po.",Neutral,2026-08-16
BSA,2,Faculty,"For me, Average lang, may improvement pero pwede pa i-improve ang engagement. Okay lang naman ang klase, standard lang, walang masyadong kakaiba.",Neutral,2026-08-10
BEED,2,Facilities,"Base sa experience ko, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. Dagdag pa rito, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Sana po maayos pa.",Positive,2026-08-19
BSIS,1,Payments,"Sa totoo lang, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Plus, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Sana po maayos pa.",Negative,2026-08-09
BEED,2,Payments,"Okay lang ang proseso, walang malaking hassle sa pagbabayad. That's it naman.",Neutral,2026-08-10
BSCS,3,Payments,"Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Maayos ang tracking ng balance ko, laging updated ang statement of account. Sana po maayos pa.",Positive,2026-08-16
BSIT,4,Faculty,"Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit. Wala akong natutunan sa buong semester, puro readings na wala namang discussion. Sana ma-continue.",Negative,2026-08-14
BSCS,1,Staff,"For me, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Sana po maayos pa.",Positive,2026-08-06
BSIS,1,Faculty,"For me, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Kasabay nito, Straightforward ang lectures, wala namang major issue.",Neutral,2026-08-21
