Category,Sentiment,Comment,Facilities_Bathrooms,Facilities_Cafeteria,Facilities_Classrooms,Facilities_Cleanliness,Facilities_Computers,Facilities_Furniture,Facilities_Monitors,Facilities_Spaces,Payments_Accessibility,Payments_Accounting,Payments_Courteous,Payments_DigitalTrust,Payments_InfoClarity,Payments_Processing,Payments_Queues,Payments_Security,Professor_Approachability,Professor_Clarity,Professor_ClassroomMgmt,Professor_Fairness,Professor_Feedback,Professor_Mastery,Professor_Punctuality,Professor_TeachingQuality,Professor_TeachingStyle,Staff_AdminComm,Staff_Canteen,Staff_Cashier,Staff_Maintenance,Staff_OfficeStaff,Staff_Registrar,Staff_Safety,Staff_Substitute,Rating
Payments,Negative,fees confusing yung breakdown today,,,,,,,,,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,"Same as usual, no complaints. 🙂 - could be better.",3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Neutral,the facilitator is okay - sa totoo lang.,,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,,,,,,,,,3
Payments,Neutral,"The fees is manageable for me this sem. On the other hand, no issues so far. 😅",,,,,,,,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,3
Professors,Neutral,"So far, prof could be clearer sometimes today.",,,,,,,,,,,,,,,,,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,3
Facilities,Negative,"Too crowded during break. 😭 Plus, sana updated yung website.",1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,"Mabait naman sila. 😅 Plus, so far, staff handled my concern well lately.",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,4
Staff,Negative,"guard sa gate ang bagal sumagot. On the other hand, sa ngayon, front desk needs more people on duty ngayong sem. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2
Staff,Positive,ayos makausap yung registrar,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4
Staff,Positive,madaling kausap admin,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4
Professors,Neutral,"medyo strict si ma'am 🙂 On the other hand, sana mas maraming examples.",,,,,,,,,,,,,,,,,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,,,,,,,,,3
Staff,Neutral,"yung secretary manageable naman 😭 On the other hand, wala naman akong issue.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3
Staff,Positive,"Mabait naman sila. 🙂 On the other hand, mabait naman sila.",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,4
Facilities,Neutral,okay lang yung classroom this week 🙂 yung projector okay lang today 😅,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Negative,"Hindi masyadong maganda ang serbisyo. 😭 Honestly, the secretary was kind to us.",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2
Professors,Negative,"Sa ngayon, prof was condescending to students ngayong sem.",,,,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,,,,,,,,,2
Payments,Negative,yung portal ang bagal this week,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,2
Professors,Neutral,The lecturer is fair for now lately. si sir sakto lang,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Facilities,Positive,"Love the library!, for real; may great minsan pero overall okay pa rin.",4.0,2.0,5.0,5.0,2.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Professors,Negative,"So far, the instructor talks too fast. 😅",,,,,,,,,,,,,,,,,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,2
Professors,Positive,madaling kausap propesor today,,,,,,,,,,,,,,,,,4.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,,,,,,,,,4
Facilities,Positive,The hallway is in good condition this week.,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Neutral,si guard pwede na 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3
Staff,Negative,"Overall, the maintenance team was hard to talk to ngayong sem. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2
Payments,Negative,Grabe katagal maproseso. 🙂 — sa totoo lang.,,,,,,,,,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Neutral,"Cashier was okay, nothing special. 🙂 medyo so-so staff sa office lately",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2
Professors,Neutral,si facilitator okay lang magturo this sem. One of the best profs I've had. 😅,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,,,,,,,,,3
Professors,Negative,hirap sundan propesor 😭,,,,,,,,,,,,,,,,,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,2
Staff,Positive,Really appreciate the staff here. 🙂 — honestly.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4
Professors,Positive,The facilitator gives useful examples this week.,,,,,,,,,,,,,,,,,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,,,,,,,,,4
Facilities,Negative,sobrang lamig naman outlets today,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,The refund process could be clearer lately.,,,,,,,,,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Negative,The CR needs cleaning this sem.,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Neutral,Wala naman akong issue — nothing special.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,3
Payments,Positive,"So far, the fees was smooth today.",,,,,,,,,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Professors,Positive,One of the best profs I've had. 🙂 — honestly.,,,,,,,,,,,,,,,,,5.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,,,,,,,,,4
Professors,Positive,"One of the best profs I've had. 😭 Good prof, no complaints.",,,,,,,,,,,,,,,,,1.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,4
Payments,Positive,"Good experience overall. 🙂 Also, mabilis magprocess payment this week",,,,,,,,,5.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,4
Payments,Negative,Grabe katagal maproseso - overall.,,,,,,,,,2.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Positive,malinaw magturo si ma'am. Medyo strict si prof. 😅,,,,,,,,,,,,,,,,,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,,,,,,,,,4
Staff,Negative,Grabe kadali magalit. 🙁 — in general.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2
Professors,Negative,medyo istrikto adviser 🙂,,,,,,,,,,,,,,,,,1.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,2
Payments,Positive,"The billing office was processed quickly lately. 😅 Plus, no problem with payments.",,,,,,,,,4.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Neutral,"Staff was there, did their job. 🙂, sa totoo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,3
Payments,Positive,Good experience overall — sa totoo lang.,,,,,,,,,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Negative,"Sa ngayon, the clinic was a safety hazard today. 😭",2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Negative,Sana mas malinaw magturo - overall.,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,,2
Facilities,Negative,"So far, the computer lab smelled terrible today.",2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Negative,Parang ayaw talaga tumulong. 🙁 — sayang.,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,2
Professors,Neutral,Discussion was interesting — not bad not great.,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,,,,,,,,,3
Professors,Neutral,Discussion was interesting. pwede na yung instructor this week 😅,,,,,,,,,,,,,,,,,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,3
Payments,Negative,sana mas mabilis maproseso - talaga naman.,,,,,,,,,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,Okay yung library hours. 😭 - overall.,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Positive,"Comfortable naman yung classroom, so far so good.",4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Positive,yung breakdown smooth naman,,,,,,,,,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,yung cafeteria okay lang today 🙂,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Positive,"Overall, the lecturer is understanding this sem.",,,,,,,,,,,,,,,,,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,,,,,,,,,4
Staff,Positive,"Really appreciate the staff here. Also, admin pwede na this sem",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4
Facilities,Neutral,"Facilities are okay. 😭 On the other hand, need more study spaces. 😅",2.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,The campus was neglected for months today. 🙂,2.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Neutral,Discussion was interesting. 😅 — sakto lang.,,,,,,,,,,,,,,,,,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Professors,Neutral,Discussion was interesting - in general.,,,,,,,,,,,,,,,,,3.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,3
Facilities,Neutral,pwede na aircon this week 🙂,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Negative,cashier ang bagal sumagot 😭,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2
Professors,Neutral,"Honestly, the lecturer could be clearer sometimes today.",,,,,,,,,,,,,,,,,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,,,,,,,,,3
Payments,Neutral,"Nothing to add about payments. It's fine, nothing more to say.",,,,,,,,,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Positive,"Malinis naman ang campus. 😊, so far so good.",4.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,facilities are ok - overall.,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Negative,"hirap sundan si sir. Plus, the lecturer gives fair grades lately. 🙂",,,,,,,,,,,,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,2
Payments,Neutral,Payment was acceptable. 😐 - could be better.,,,,,,,,,2.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Neutral,Wala namang problema sa prof. 😭,,,,,,,,,,,,,,,,,5.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,3
Payments,Negative,The billing office had hidden fees. 🙂,,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Facilities,Neutral,sana dagdagan yung outlets. 😐,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Positive,mabait naman staff sa office - no complaints here.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,4.0,4.0,3.0,5.0,2.0,3.0,4
Professors,Negative,May paborito talaga siya sa klase. 😭,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,,,,,,,,,2
Facilities,Positive,"Love the library! On the other hand, love the library! 🙂",5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Staff,Negative,"So far, front desk was unresponsive lately. 😅",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,2
Staff,Neutral,"Nothing major to report. 🙂 Plus, si guard madaling kausap lately",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3
Payments,Positive,Good experience overall. 😭 okay lang fees ngayong sem 😭,,,,,,,,,3.0,4.0,3.0,4.0,1.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Positive,Really appreciate the staff here. 😅,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4
Facilities,Neutral,"Sa ngayon, the library is manageable.",3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Staff,Negative,"So far, office staff was unresponsive today.",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1
Payments,Positive,Tuition had no issues at all. 😊 — so far so good.,,,,,,,,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"comfortable naman yung classroom, tbh.",5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,yung classroom malinis naman,4.0,4.0,4.0,3.0,5.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,"Overall, the classroom is in good condition.",5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Payments,Neutral,"Sa ngayon, the cashier's office could be clearer. 😭",,,,,,,,,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,3
Staff,Positive,"Sa ngayon, front desk made the process easy.",,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4
Staff,Positive,Mabait talaga sila — honestly.,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,4
Payments,Positive,The refund process was smooth today lately.,,,,,,,,,3.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Negative,yung classroom delikado talaga 🙂,1.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,Really appreciate the staff here. 🙂 — sa totoo lang.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5
Facilities,Neutral,Okay yung library hours - tbh.,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,"Payment was acceptable. 😅 Also, tuition sobrang abala this sem",,,,,,,,,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Positive,Very good professor. 😊 - tbh.,,,,,,,,,,,,,,,,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,4
Professors,Negative,hindi malinaw magturo si facilitator today,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,2
Professors,Negative,"Honestly, the adviser was dismissive of questions. 🙂 sakto lang yung prof 🙂",,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,3.0,1.0,1.0,5.0,1.0,,,,,,,,,2
Staff,Neutral,"No comment, okay naman. 😅, tbh.",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,5.0,3.0,3.0,3.0,2.0,3
Professors,Negative,"The teacher seemed unprepared most days. Also, si prof maayos magturo",,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,2
Payments,Neutral,Sana mas malinaw yung breakdown - could be better.,,,,,,,,,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Negative,sobrang crowded computers,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Positive,"Smooth transaction today. 🙂, sa totoo lang.",,,,,,,,,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Negative,si sir sobrang taray today; medyo expected pero manageable pa rin.,,,,,,,,,,,,,,,,,1.0,4.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,,,,,,,,,3
Staff,Neutral,"admin sakto lang this week, not bad not great.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,3
Staff,Neutral,Yung staff manageable naman 😐,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3
Staff,Neutral,"Nothing major to report. 😐, sa totoo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3
Professors,Negative,"Nakakatakot magtanong sa kanya. Also, may paborito talaga siya sa klase.",,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,,,,,,,,,2
Facilities,Negative,"Kulang yung chairs. 😭, talaga naman.",1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Positive,walang issue tuition today,,,,,,,,,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,4
Staff,Positive,Mabait talaga sila.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,4
Professors,Positive,helpful naman si prof - in general.,,,,,,,,,,,,,,,,,4.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,,,,,,,,,4
Payments,Negative,Tuition kept crashing during checkout this sem. 🙁 — ang hirap.,,,,,,,,,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,2
Staff,Positive,yung secretary ayos makausap lately,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,4
Staff,Negative,Parang ayaw talaga tumulong. 😭 — grabe.,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,2
Payments,Negative,"Payment confirmation took time. 😭, overall.",,,,,,,,,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,2
Staff,Negative,"Honestly, admin staff took forever to reply lately. 😭",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2
Professors,Neutral,"The facilitator teaches fine, nothing special. 🙂",,,,,,,,,,,,,,,,,3.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,3.0,,,,,,,,,3
Staff,Neutral,"No comment, okay naman. 😐, medyo lang.",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3
Facilities,Neutral,"So far, the campus is fair for now.",3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,Sana mas malinaw yung breakdown.,,,,,,,,,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Professors,Neutral,si ma'am sakto lang today,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,,,,,,,,,3
Payments,Negative,"Sa ngayon, tuition took too much time lately. 😅",,,,,,,,,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,2
Professors,Neutral,"Honestly, the lecturer is decent enough. On the other hand, overall, the adviser is very good ngayong sem. 😭",,,,,,,,,,,,,,,,,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,3
Staff,Negative,"Overall, student affairs was dismissive of my concern lately. 😅",,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,2.0,1.0,3.0,1.0,4.0,2
Facilities,Neutral,sana mas maraming computers. 😭 — overall.,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Facilities,Negative,Ang lakas ng electric fan. 😭 - in general.,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Professors,Negative,"Sana mas malinaw magturo, sobra.",,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,,,,,,,,,2
Professors,Positive,Good teaching style. 😊 — so far so good.,,,,,,,,,,,,,,,,,2.0,4.0,3.0,4.0,5.0,4.0,1.0,5.0,4.0,,,,,,,,,4
Staff,Positive,The secretary made the process easy ngayong sem.,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,2.0,4.0,1.0,4
Facilities,Positive,"Love the library! Also, facilities are okay.",4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,The campus was comfortable ngayong sem.,5.0,2.0,5.0,5.0,5.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Negative,"yung cafeteria sobrang gulo ng lugar this week 🙂 On the other hand, overall, the aircon is fair for now ngayong sem.",2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Payments,Neutral,"So far, the fees could be clearer.",,,,,,,,,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,3
Facilities,Positive,"Love the library! On the other hand, yung wifi clean and quiet this sem",3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,Comfortable naman yung classroom — as expected.,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Negative,sira madalas yung chairs today,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
Staff,Positive,mabait naman yung secretary,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,4
Professors,Neutral,si sir medyo strict lately 🙂,,,,,,,,,,,,,,,,,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,,,,,,,,,3
Professors,Neutral,"Overall, sir is ok. 😐, tbh.",,,,,,,,,,,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,,,,,,,3
Payments,Negative,resibo ang bagal this sem 🙂,,,,,,,,,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,2
Staff,Positive,helpful naman cashier,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4
Facilities,Negative,"So far, the aircon needs cleaning. 😭",2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
Professors,Neutral,okay lang magturo si prof,,,,,,,,,,,,,,,,,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,3
Facilities,Positive,"Love the library! Also, comfortable naman yung classroom.",5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Positive,Sulit talaga yung chairs today — for real.,5.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4
Facilities,Neutral,okay lang yung wifi 😅,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3
Professors,Positive,"One of the best profs I've had. 🙂 So far, the professor is very good today.",,,,,,,,,,,,,,,,,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,,,,,,,,,4
Payments,Positive,No problem with payments. The portal was posted on time this week.,,,,,,,,,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,4
Professors,Negative,"May paborito talaga siya sa klase. 😭, talaga naman.",,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,1
Professors,Positive,"The teacher gives useful examples lately. 🙂 Plus, pwede na si sir ngayong sem; may sayang minsan pero overall okay pa rin.",,,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,,,,,,,,,3
Payments,Neutral,resibo sakto lang lately 😅,,,,,,,,,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,4
Facilities,Negative,"sira madalas yung classroom this week. Plus, overall, the computer lab was in bad shape. 🙂",1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1
